"date","username","product","sku","model","quantity","unit_type","applied_cost_per_quantity","gross_amount","discount_amount","net_amount","exceeds_quota","total_monthly_quota","organization","cost_center_name"
"2026-02-17","vinicius-davila-experity","copilot","copilot_premium_request","Claude Opus 4.6","30","requests","0.04","1.2000000000000002","1.2000000000000002","0","False","300","Experity",""
"2026-02-17","aswinkulath93","copilot","copilot_premium_request","Claude Opus 4.6","27","requests","0.04","1.08","0","1.08","True","300","Experity",""
"2026-02-17","Jaredl-exp","copilot","copilot_premium_request","Claude Opus 4.6","21","requests","0.04","0.84","0.84","0","False","300","Experity",""
"2026-02-17","iblatter-experity","copilot","copilot_premium_request","Claude Opus 4.6","78","requests","0.04","3.120000000000002","0","3.120000000000002","True","300","Experity",""
"2026-02-17","Ayushojha1110","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-17","kennytran95","copilot","copilot_premium_request","Claude Sonnet 4.5","34","requests","0.04","1.3600000000000005","1.3600000000000005","0","False","300","Experity",""
"2026-02-17","leima2010","copilot","copilot_premium_request","Claude Sonnet 4.5","21","requests","0.04","0.8400000000000002","0.8400000000000002","0","False","300","onepackius",""
"2026-02-17","narouz-makar","copilot","copilot_premium_request","Claude Sonnet 4.5","13","requests","0.04","0.5199999999999999","0.5199999999999999","0","False","300","Experity",""
"2026-02-17","bstock21","copilot","copilot_premium_request","Claude Sonnet 4.5","6","requests","0.04","0.24000000000000002","0.24000000000000002","0","False","300","onepackius",""
"2026-02-17","kjm0001","copilot","copilot_premium_request","Claude Sonnet 4.5","131","requests","0.04","5.240000000000004","0","5.240000000000004","True","300","Experity",""
"2026-02-17","nkaur24","copilot","copilot_premium_request","Claude Sonnet 4.5","6","requests","0.04","0.24000000000000002","0.24000000000000002","0","False","300","Experity",""
"2026-02-17","jchechowitz","copilot","copilot_premium_request","Claude Sonnet 4.5","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-17","Jaredl-exp","copilot","copilot_premium_request","Claude Sonnet 4.5","6","requests","0.04","0.24000000000000002","0.24000000000000002","0","False","300","Experity",""
"2026-02-17","tleibovich","copilot","copilot_premium_request","Claude Sonnet 4.5","10","requests","0.04","0.39999999999999997","0.39999999999999997","0","False","300","Experity",""
"2026-02-17","tcrane20","copilot","copilot_premium_request","Claude Sonnet 4.5","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-17","jmunsch","copilot","copilot_premium_request","Claude Sonnet 4.5","23","requests","0.04","0.9200000000000003","0.9200000000000003","0","False","300","Experity",""
"2026-02-17","JoshMalan1","copilot","copilot_premium_request","Claude Sonnet 4.5","15","requests","0.04","0.6","0","0.6","True","300","Experity",""
"2026-02-17","aswinkulath93","copilot","copilot_premium_request","Claude Sonnet 4.5","7","requests","0.04","0.28","0","0.28","True","300","Experity",""
"2026-02-17","cloneluke","copilot","copilot_premium_request","Claude Sonnet 4.5","47","requests","0.04","1.880000000000001","1.880000000000001","0","False","300","Experity",""
"2026-02-17","hdaum","copilot","copilot_premium_request","Claude Sonnet 4.5","5","requests","0.04","0.2","0.2","0","False","300","Experity",""
"2026-02-17","Levoni","copilot","copilot_premium_request","Claude Sonnet 4.5","23","requests","0.04","0.9200000000000003","0.9200000000000003","0","False","300","Experity",""
"2026-02-17","iblatter-experity","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0","0.08","True","300","Experity",""
"2026-02-17","bwhiteOP","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-02-17","xprtyg33k","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-02-17","sam-harris-experity","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0","0.08","True","300","Experity",""
"2026-02-17","aswinkulath93","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0","0.04","True","300","Experity",""
"2026-02-17","tleibovich","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0","0.08","True","300","Experity",""
"2026-02-17","Ayushojha1110","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-02-17","twilson-eh","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-17","","copilot","copilot_premium_request","Code Review model","5","requests","0.04","0.2","0","0.2","True","0","Experity",""
"2026-02-17","bstock21","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","onepackius",""
"2026-02-17","bwhiteOP","copilot","coding_agent_premium_request","Coding Agent model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-17","bpatel-pv","copilot","copilot_premium_request","GPT-5","9","requests","0.04","0.36","0.36","0","False","300","Experity",""
"2026-02-17","radhagurung","copilot","copilot_premium_request","GPT-5","4","requests","0.04","0.16","0.16","0","False","300","Experity",""
"2026-02-17","JoshMalan1","copilot","copilot_premium_request","GPT-5.2","2","requests","0.04","0.08","0","0.08","True","300","Experity",""
"2026-02-17","tcrane20","copilot","copilot_premium_request","GPT-5.2","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2026-02-17","Ayushojha1110","copilot","copilot_premium_request","GPT-5.2","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-02-17","radhagurung","copilot","copilot_premium_request","GPT-5.3-Codex","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-02-17","Ayushojha1110","copilot","copilot_premium_request","Gemini 2.5 Pro","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-17","nkaur24","copilot","copilot_premium_request","Grok Code Fast 1","2.25","requests","0.04","0.09","0.09","0","False","300","Experity",""
"2026-02-18","xprtyg33k","copilot","copilot_premium_request","Claude Haiku 4.5","0.66","requests","0.04","0.0264","0.0264","0","False","300","Experity",""
"2026-02-18","zacharypollard","copilot","copilot_premium_request","Claude Haiku 4.5","0.33","requests","0.04","0.0132","0.0132","0","False","300","Experity",""
"2026-02-18","bkent412","copilot","copilot_premium_request","Claude Haiku 4.5","5.28","requests","0.04","0.21119999999999994","0.21119999999999994","0","False","300","Experity",""
"2026-02-18","twilson-eh","copilot","copilot_premium_request","Claude Haiku 4.5","2.64","requests","0.04","0.10560000000000001","0.10560000000000001","0","False","300","Experity",""
"2026-02-18","vinicius-davila-experity","copilot","copilot_premium_request","Claude Haiku 4.5","6.2700000000000005","requests","0.04","0.2507999999999999","0.2507999999999999","0","False","300","Experity",""
"2026-02-18","hdaum","copilot","copilot_premium_request","Claude Haiku 4.5","0.33","requests","0.04","0.0132","0.0132","0","False","300","Experity",""
"2026-02-18","bstock21","copilot","copilot_premium_request","Claude Opus 4.5","9","requests","0.04","0.36","0.36","0","False","300","onepackius",""
"2026-02-18","sam-harris-experity","copilot","copilot_premium_request","Claude Opus 4.5","93","requests","0.04","3.7200000000000024","0","3.7200000000000024","True","300","Experity",""
"2026-02-18","iblatter-experity","copilot","copilot_premium_request","Claude Opus 4.6","108","requests","0.04","4.320000000000003","0","4.320000000000003","True","300","Experity",""
"2026-02-18","jfeathers13","copilot","copilot_premium_request","Claude Opus 4.6","18","requests","0.04","0.72","0.72","0","False","300","Experity",""
"2026-02-18","angus65","copilot","copilot_premium_request","Claude Opus 4.6","51","requests","0.04","2.040000000000001","2.040000000000001","0","False","300","Experity",""
"2026-02-18","jchechowitz","copilot","copilot_premium_request","Claude Sonnet 4","6","requests","0.04","0.24000000000000002","0.24000000000000002","0","False","300","Experity",""
"2026-02-18","Levoni","copilot","copilot_premium_request","Claude Sonnet 4.5","8","requests","0.04","0.32","0.32","0","False","300","Experity",""
"2026-02-18","bstock21","copilot","copilot_premium_request","Claude Sonnet 4.5","16","requests","0.04","0.64","0.64","0","False","300","onepackius",""
"2026-02-18","nkaur24","copilot","copilot_premium_request","Claude Sonnet 4.5","13","requests","0.04","0.5199999999999999","0.5199999999999999","0","False","300","Experity",""
"2026-02-18","narouz-makar","copilot","copilot_premium_request","Claude Sonnet 4.5","9","requests","0.04","0.36","0.36","0","False","300","Experity",""
"2026-02-18","hdaum","copilot","copilot_premium_request","Claude Sonnet 4.5","7","requests","0.04","0.28","0.28","0","False","300","Experity",""
"2026-02-18","lathapinnaka","copilot","copilot_premium_request","Claude Sonnet 4.5","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2026-02-18","adamkenvin","copilot","copilot_premium_request","Claude Sonnet 4.5","6","requests","0.04","0.24000000000000002","0.24000000000000002","0","False","300","Experity",""
"2026-02-18","kennytran95","copilot","copilot_premium_request","Claude Sonnet 4.5","50","requests","0.04","2.000000000000001","2.000000000000001","0","False","300","Experity",""
"2026-02-18","sam-harris-experity","copilot","copilot_premium_request","Claude Sonnet 4.5","36","requests","0.04","1.4400000000000006","0","1.4400000000000006","True","300","Experity",""
"2026-02-18","leima2010","copilot","copilot_premium_request","Claude Sonnet 4.5","20","requests","0.04","0.8000000000000002","0.8000000000000002","0","False","300","onepackius",""
"2026-02-18","angus65","copilot","copilot_premium_request","Claude Sonnet 4.5","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-02-18","kjm0001","copilot","copilot_premium_request","Claude Sonnet 4.5","27","requests","0.04","1.0800000000000003","0","1.0800000000000003","True","300","Experity",""
"2026-02-18","tyescalante","copilot","copilot_premium_request","Claude Sonnet 4.5","7","requests","0.04","0.28","0.28","0","False","300","Experity",""
"2026-02-18","aswinkulath93","copilot","copilot_premium_request","Claude Sonnet 4.5","2","requests","0.04","0.08","0","0.08","True","300","Experity",""
"2026-02-18","dkarl","copilot","copilot_premium_request","Claude Sonnet 4.5","4","requests","0.04","0.16","0.16","0","False","300","Experity",""
"2026-02-18","Ayushojha1110","copilot","copilot_premium_request","Claude Sonnet 4.5","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-18","jmunsch","copilot","copilot_premium_request","Claude Sonnet 4.5","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-18","tcrane20","copilot","copilot_premium_request","Claude Sonnet 4.5","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-18","cilantrosoftware","copilot","copilot_premium_request","Claude Sonnet 4.5","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-18","JoshMalan1","copilot","copilot_premium_request","Claude Sonnet 4.5","9","requests","0.04","0.36","0","0.36","True","300","Experity",""
"2026-02-18","dferrel","copilot","copilot_premium_request","Code Review model","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2026-02-18","rgiordano66","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-18","rroman-encora","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","onepackius",""
"2026-02-18","bwhiteOP","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-02-18","seth-trudeau","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-18","sam-harris-experity","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0","0.04","True","300","Experity",""
"2026-02-18","hanischandrew","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-18","iblatter-experity","copilot","copilot_premium_request","Code Review model","7","requests","0.04","0.28","0","0.28","True","300","Experity",""
"2026-02-18","vinicius-davila-experity","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-02-18","sseely-experity","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-18","","copilot","copilot_premium_request","Code Review model","10","requests","0.04","0.39999999999999997","0","0.39999999999999997","True","0","Experity",""
"2026-02-18","rgiordano66","copilot","coding_agent_premium_request","Coding Agent model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-18","bwhiteOP","copilot","coding_agent_premium_request","Coding Agent model","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2026-02-18","cloneluke","copilot","copilot_premium_request","GPT-5.2","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-18","nguider","copilot","copilot_premium_request","GPT-5.2","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-02-19","MariiSanchez","copilot","copilot_premium_request","Auto: Claude Haiku 4.5","0.6","requests","0.04","0.024","0.024","0","False","300","Experity",""
"2026-02-19","tyescalante","copilot","copilot_premium_request","Claude Haiku 4.5","0.99","requests","0.04","0.039599999999999996","0.039599999999999996","0","False","300","Experity",""
"2026-02-19","hdaum","copilot","copilot_premium_request","Claude Haiku 4.5","0.66","requests","0.04","0.0264","0.0264","0","False","300","Experity",""
"2026-02-19","lisareedpreston","copilot","copilot_premium_request","Claude Haiku 4.5","2.64","requests","0.04","0.10560000000000001","0.10560000000000001","0","False","300","Experity",""
"2026-02-19","bkent412","copilot","copilot_premium_request","Claude Haiku 4.5","4.62","requests","0.04","0.18479999999999996","0.18479999999999996","0","False","300","Experity",""
"2026-02-19","ithank","copilot","copilot_premium_request","Claude Haiku 4.5","0.66","requests","0.04","0.0264","0.0264","0","False","300","Experity",""
"2026-02-19","bstock21","copilot","copilot_premium_request","Claude Haiku 4.5","0.66","requests","0.04","0.0264","0.0264","0","False","300","onepackius",""
"2026-02-19","MariiSanchez","copilot","copilot_premium_request","Claude Opus 4.5","102","requests","0.04","4.080000000000003","4.080000000000003","0","False","300","Experity",""
"2026-02-19","bstock21","copilot","copilot_premium_request","Claude Opus 4.5","18","requests","0.04","0.72","0.72","0","False","300","onepackius",""
"2026-02-19","iblatter-experity","copilot","copilot_premium_request","Claude Opus 4.6","48","requests","0.04","1.9200000000000008","0","1.9200000000000008","True","300","Experity",""
"2026-02-19","aswinkulath93","copilot","copilot_premium_request","Claude Opus 4.6","30","requests","0.04","1.2000000000000002","0","1.2000000000000002","True","300","Experity",""
"2026-02-19","angus65","copilot","copilot_premium_request","Claude Opus 4.6","21","requests","0.04","0.84","0.84","0","False","300","Experity",""
"2026-02-19","bstock21","copilot","copilot_premium_request","Claude Opus 4.6","3","requests","0.04","0.12","0.12","0","False","300","onepackius",""
"2026-02-19","RafaelDreschEncora","copilot","copilot_premium_request","Claude Opus 4.6","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2026-02-19","jfeathers13","copilot","copilot_premium_request","Claude Opus 4.6","66","requests","0.04","2.6400000000000015","2.6400000000000015","0","False","300","Experity",""
"2026-02-19","Levoni","copilot","copilot_premium_request","Claude Sonnet 4.5","4","requests","0.04","0.16","0.16","0","False","300","Experity",""
"2026-02-19","nkaur24","copilot","copilot_premium_request","Claude Sonnet 4.5","19","requests","0.04","0.7600000000000001","0.7600000000000001","0","False","300","Experity",""
"2026-02-19","kjm0001","copilot","copilot_premium_request","Claude Sonnet 4.5","10","requests","0.04","0.39999999999999997","0","0.39999999999999997","True","300","Experity",""
"2026-02-19","hdaum","copilot","copilot_premium_request","Claude Sonnet 4.5","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-02-19","leima2010","copilot","copilot_premium_request","Claude Sonnet 4.5","10","requests","0.04","0.39999999999999997","0.39999999999999997","0","False","300","onepackius",""
"2026-02-19","Jaredl-exp","copilot","copilot_premium_request","Claude Sonnet 4.5","7","requests","0.04","0.28","0.28","0","False","300","Experity",""
"2026-02-19","Ayushojha1110","copilot","copilot_premium_request","Claude Sonnet 4.5","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-19","tcrane20","copilot","copilot_premium_request","Claude Sonnet 4.5","6","requests","0.04","0.24000000000000002","0.24000000000000002","0","False","300","Experity",""
"2026-02-19","dkarl","copilot","copilot_premium_request","Claude Sonnet 4.5","8","requests","0.04","0.32","0.32","0","False","300","Experity",""
"2026-02-19","kennytran95","copilot","copilot_premium_request","Claude Sonnet 4.5","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2026-02-19","arjun-n-murthy","copilot","copilot_premium_request","Claude Sonnet 4.5","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-19","angus65","copilot","copilot_premium_request","Claude Sonnet 4.5","5","requests","0.04","0.2","0.2","0","False","300","Experity",""
"2026-02-19","bstock21","copilot","copilot_premium_request","Claude Sonnet 4.5","6","requests","0.04","0.24000000000000002","0.24000000000000002","0","False","300","onepackius",""
"2026-02-19","aswinkulath93","copilot","copilot_premium_request","Claude Sonnet 4.5","3","requests","0.04","0.12","0","0.12","True","300","Experity",""
"2026-02-19","tyescalante","copilot","copilot_premium_request","Claude Sonnet 4.5","14","requests","0.04","0.5599999999999999","0.5599999999999999","0","False","300","Experity",""
"2026-02-19","sam-harris-experity","copilot","copilot_premium_request","Claude Sonnet 4.5","106","requests","0.04","4.240000000000003","0","4.240000000000003","True","300","Experity",""
"2026-02-19","narouz-makar","copilot","copilot_premium_request","Claude Sonnet 4.5","18","requests","0.04","0.7200000000000001","0.7200000000000001","0","False","300","Experity",""
"2026-02-19","jmunsch","copilot","copilot_premium_request","Claude Sonnet 4.5","27","requests","0.04","1.0800000000000003","1.0800000000000003","0","False","300","Experity",""
"2026-02-19","PhreighnQ","copilot","copilot_premium_request","Claude Sonnet 4.5","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2026-02-19","tleibovich","copilot","copilot_premium_request","Claude Sonnet 4.6","2","requests","0.04","0.08","0","0.08","True","300","Experity",""
"2026-02-19","tyescalante","copilot","copilot_premium_request","Claude Sonnet 4.6","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-19","cmonterroso-exp","copilot","copilot_premium_request","Claude Sonnet 4.6","1","requests","0.04","0.04","0.04","0","False","300","onepackius",""
"2026-02-19","bstock21","copilot","copilot_premium_request","Claude Sonnet 4.6","6","requests","0.04","0.24000000000000002","0.24000000000000002","0","False","300","onepackius",""
"2026-02-19","nkaur24","copilot","copilot_premium_request","Claude Sonnet 4.6","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-19","rohitjain2021","copilot","copilot_premium_request","Claude Sonnet 4.6","4","requests","0.04","0.16","0.16","0","False","300","Experity",""
"2026-02-19","hdaum","copilot","copilot_premium_request","Claude Sonnet 4.6","4","requests","0.04","0.16","0.16","0","False","300","Experity",""
"2026-02-19","adamkenvin","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-19","bwhiteOP","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-19","sam-harris-experity","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0","0.04","True","300","Experity",""
"2026-02-19","sseely-experity","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-19","pablogitx","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-19","","copilot","copilot_premium_request","Code Review model","5","requests","0.04","0.2","0","0.2","True","0","Experity",""
"2026-02-19","rohitjain2021","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-19","cilantrosoftware","copilot","copilot_premium_request","Code Review model","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2026-02-19","tleibovich","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0","0.08","True","300","Experity",""
"2026-02-19","iblatter-experity","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0","0.04","True","300","Experity",""
"2026-02-19","kvalani","copilot","copilot_premium_request","Code Review model","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2026-02-19","cilantrosoftware","copilot","coding_agent_premium_request","Coding Agent model","6","requests","0.04","0.24000000000000002","0.24000000000000002","0","False","300","Experity",""
"2026-02-19","jfeathers13","copilot","copilot_premium_request","GPT-5.1","8","requests","0.04","0.32","0.32","0","False","300","Experity",""
"2026-02-19","RafaelDreschEncora","copilot","copilot_premium_request","GPT-5.1-Codex","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-19","ShonKrull","copilot","copilot_premium_request","GPT-5.2","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-02-19","narouz-makar","copilot","copilot_premium_request","GPT-5.3-Codex","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-02-19","cmonterroso-exp","copilot","copilot_premium_request","GPT-5.3-Codex","1","requests","0.04","0.04","0.04","0","False","300","onepackius",""
"2026-02-19","RafaelDreschEncora","copilot","copilot_premium_request","Gemini 3 Pro","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2026-02-19","nkaur24","copilot","copilot_premium_request","Grok Code Fast 1","0.5","requests","0.04","0.02","0.02","0","False","300","Experity",""
"2026-02-20","leima2010","copilot","copilot_premium_request","Auto: Claude Haiku 4.5","1.5","requests","0.04","0.06","0.06","0","False","300","onepackius",""
"2026-02-20","leima2010","copilot","copilot_premium_request","Auto: Claude Sonnet 4.5","10.800000000000002","requests","0.04","0.4319999999999999","0.4319999999999999","0","False","300","onepackius",""
"2026-02-20","kvalani","copilot","copilot_premium_request","Auto: GPT-5.2-Codex","8.100000000000001","requests","0.04","0.32399999999999995","0.32399999999999995","0","False","300","Experity",""
"2026-02-20","leima2010","copilot","copilot_premium_request","Auto: GPT-5.2-Codex","3.6","requests","0.04","0.144","0.144","0","False","300","onepackius",""
"2026-02-20","ssimonson","copilot","copilot_premium_request","Claude Haiku 4.5","1.32","requests","0.04","0.0528","0.0528","0","False","300","Experity",""
"2026-02-20","zacharypollard","copilot","copilot_premium_request","Claude Haiku 4.5","0.66","requests","0.04","0.0264","0.0264","0","False","300","Experity",""
"2026-02-20","lisareedpreston","copilot","copilot_premium_request","Claude Haiku 4.5","20.789999999999978","requests","0.04","0.8315999999999995","0.8315999999999995","0","False","300","Experity",""
"2026-02-20","bkent412","copilot","copilot_premium_request","Claude Haiku 4.5","0.33","requests","0.04","0.0132","0.0132","0","False","300","Experity",""
"2026-02-20","angus65","copilot","copilot_premium_request","Claude Haiku 4.5","0.66","requests","0.04","0.0264","0.0264","0","False","300","Experity",""
"2026-02-20","RafaelDreschEncora","copilot","copilot_premium_request","Claude Haiku 4.5","1.32","requests","0.04","0.0528","0.0528","0","False","300","Experity",""
"2026-02-20","Ayushojha1110","copilot","copilot_premium_request","Claude Haiku 4.5","0.33","requests","0.04","0.0132","0.0132","0","False","300","Experity",""
"2026-02-20","xprtyg33k","copilot","copilot_premium_request","Claude Haiku 4.5","2.97","requests","0.04","0.11880000000000002","0.11880000000000002","0","False","300","Experity",""
"2026-02-20","Jaredl-exp","copilot","copilot_premium_request","Claude Opus 4.5","27","requests","0.04","1.08","0","1.08","True","300","Experity",""
"2026-02-20","MariiSanchez","copilot","copilot_premium_request","Claude Opus 4.5","36","requests","0.04","1.4400000000000004","1.4400000000000004","0","False","300","Experity",""
"2026-02-20","jmunsch","copilot","copilot_premium_request","Claude Opus 4.5","90","requests","0.04","3.6000000000000023","3.6000000000000023","0","False","300","Experity",""
"2026-02-20","jfeathers13","copilot","copilot_premium_request","Claude Opus 4.6","75","requests","0.04","3.0000000000000018","3.0000000000000018","0","False","300","Experity",""
"2026-02-20","JoshMalan1","copilot","copilot_premium_request","Claude Opus 4.6","72","requests","0.04","2.8800000000000017","0","2.8800000000000017","True","300","Experity",""
"2026-02-20","nkaur24","copilot","copilot_premium_request","Claude Opus 4.6","6","requests","0.04","0.24","0.24","0","False","300","Experity",""
"2026-02-20","aswinkulath93","copilot","copilot_premium_request","Claude Opus 4.6","21","requests","0.04","0.84","0","0.84","True","300","Experity",""
"2026-02-20","MariiSanchez","copilot","copilot_premium_request","Claude Opus 4.6","18","requests","0.04","0.72","0.72","0","False","300","Experity",""
"2026-02-20","angus65","copilot","copilot_premium_request","Claude Opus 4.6","9","requests","0.04","0.36","0.36","0","False","300","Experity",""
"2026-02-20","xprtyg33k","copilot","copilot_premium_request","Claude Opus 4.6","9","requests","0.04","0.36","0.36","0","False","300","Experity",""
"2026-02-20","jchechowitz","copilot","copilot_premium_request","Claude Sonnet 4","8","requests","0.04","0.32","0.32","0","False","300","Experity",""
"2026-02-20","Jaredl-exp","copilot","copilot_premium_request","Claude Sonnet 4.5","16","requests","0.04","0.64","0","0.64","True","300","Experity",""
"2026-02-20","Jaredl-exp","copilot","copilot_premium_request","Claude Sonnet 4.5","9","requests","0.04","0.36","0.36","0","False","300","Experity",""
"2026-02-20","PhreighnQ","copilot","copilot_premium_request","Claude Sonnet 4.5","15","requests","0.04","0.6","0.6","0","False","300","Experity",""
"2026-02-20","sam-harris-experity","copilot","copilot_premium_request","Claude Sonnet 4.5","43","requests","0.04","1.7200000000000009","0","1.7200000000000009","True","300","Experity",""
"2026-02-20","kennytran95","copilot","copilot_premium_request","Claude Sonnet 4.5","1","requests","0.04","0.04","0","0.04","True","300","Experity",""
"2026-02-20","tcrane20","copilot","copilot_premium_request","Claude Sonnet 4.5","10","requests","0.04","0.39999999999999997","0.39999999999999997","0","False","300","Experity",""
"2026-02-20","Ayushojha1110","copilot","copilot_premium_request","Claude Sonnet 4.5","4","requests","0.04","0.16","0.16","0","False","300","Experity",""
"2026-02-20","dkarl","copilot","copilot_premium_request","Claude Sonnet 4.5","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-02-20","leima2010","copilot","copilot_premium_request","Claude Sonnet 4.5","7","requests","0.04","0.28","0.28","0","False","300","onepackius",""
"2026-02-20","narouz-makar","copilot","copilot_premium_request","Claude Sonnet 4.5","15","requests","0.04","0.6","0.6","0","False","300","Experity",""
"2026-02-20","kennytran95","copilot","copilot_premium_request","Claude Sonnet 4.5","10","requests","0.04","0.39999999999999997","0.39999999999999997","0","False","300","Experity",""
"2026-02-20","tyescalante","copilot","copilot_premium_request","Claude Sonnet 4.6","6","requests","0.04","0.24000000000000002","0.24000000000000002","0","False","300","Experity",""
"2026-02-20","nkaur24","copilot","copilot_premium_request","Claude Sonnet 4.6","13","requests","0.04","0.5199999999999999","0.5199999999999999","0","False","300","Experity",""
"2026-02-20","aswinkulath93","copilot","copilot_premium_request","Claude Sonnet 4.6","8","requests","0.04","0.32","0","0.32","True","300","Experity",""
"2026-02-20","angus65","copilot","copilot_premium_request","Claude Sonnet 4.6","9","requests","0.04","0.36","0.36","0","False","300","Experity",""
"2026-02-20","jfeathers13","copilot","copilot_premium_request","Claude Sonnet 4.6","21","requests","0.04","0.8400000000000002","0.8400000000000002","0","False","300","Experity",""
"2026-02-20","cmonterroso-exp","copilot","copilot_premium_request","Claude Sonnet 4.6","16","requests","0.04","0.64","0.64","0","False","300","onepackius",""
"2026-02-20","RafaelDreschEncora","copilot","copilot_premium_request","Claude Sonnet 4.6","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2026-02-20","xprtyg33k","copilot","copilot_premium_request","Claude Sonnet 4.6","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-20","kennytran95","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0","0.08","True","300","Experity",""
"2026-02-20","cmonterroso-exp","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","onepackius",""
"2026-02-20","kennytran95","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-20","snehathaduruexperity","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-20","vinicius-davila-experity","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
