"date","username","product","sku","model","quantity","unit_type","applied_cost_per_quantity","gross_amount","discount_amount","net_amount","exceeds_quota","total_monthly_quota","organization","cost_center_name","aic_quantity","aic_gross_amount"
"2026-04-01","cloneluke","copilot","copilot_premium_request","Auto: Claude Haiku 4.5","0.6","requests","0.04","0.024","0.024","0","False","300","Experity","","9.289264999999999","0.09289265000000001"
"2026-04-01","lathapinnaka","copilot","copilot_premium_request","Auto: Claude Haiku 4.5","1.5","requests","0.04","0.06","0.06","0","False","300","Experity","","16.42396","0.1642396"
"2026-04-01","snehathaduruexperity","copilot","copilot_premium_request","Auto: Claude Haiku 4.5","2.6999999999999997","requests","0.04","0.10799999999999998","0.10799999999999998","0","False","300","Experity","","24.20900000000001","0.24209"
"2026-04-01","kvalani","copilot","copilot_premium_request","Auto: Claude Haiku 4.5","0.8999999999999999","requests","0.04","0.036000000000000004","0.036000000000000004","0","False","300","Experity","","8.221","0.08221"
"2026-04-01","snehathaduruexperity","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","0.9","requests","0.04","0.036","0.036","0","False","300","Experity","","16.201155","0.16201155"
"2026-04-01","cloneluke","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","0.9","requests","0.04","0.036","0.036","0","False","300","Experity","","19.17621","0.1917621"
"2026-04-01","MariiSanchez","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","6.300000000000001","requests","0.04","0.252","0.252","0","False","300","Experity","","175.56462","1.7556462"
"2026-04-01","tobyjoliver","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","3.6","requests","0.04","0.144","0.144","0","False","300","Experity","","33.865815","0.33865815"
"2026-04-01","lathapinnaka","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","0.9","requests","0.04","0.036","0.036","0","False","300","Experity","","4.52298","0.045229799999999994"
"2026-04-01","kvalani","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","0.9","requests","0.04","0.036","0.036","0","False","300","Experity","","23.172905","0.23172905"
"2026-04-01","cmonterroso-exp","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","4.5","requests","0.04","0.18","0.18","0","False","300","onepackius","","38.36791","0.3836791"
"2026-04-01","drakedub","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","2.7","requests","0.04","0.10799999999999998","0.10799999999999998","0","False","300","","","33.25462","0.33254619999999996"
"2026-04-01","MariiSanchez","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","9.900000000000002","requests","0.04","0.3959999999999999","0.3959999999999999","0","False","300","Experity","","196.924735","1.96924735"
"2026-04-01","lathapinnaka","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","4.5","requests","0.04","0.18","0.18","0","False","300","Experity","","11.410874999999999","0.11410875000000001"
"2026-04-01","cloneluke","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","15.300000000000004","requests","0.04","0.612","0.612","0","False","300","Experity","","111.07677","1.1107676999999994"
"2026-04-01","snehathaduruexperity","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","20.699999999999996","requests","0.04","0.8280000000000002","0.8280000000000002","0","False","300","Experity","","162.931965","1.6293196500000002"
"2026-04-01","PVMisCthulhu","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","1.8","requests","0.04","0.072","0.072","0","False","300","Experity","","17.97635","0.17976350000000002"
"2026-04-01","mariomcguire","copilot","copilot_premium_request","Claude Haiku 4.5","0","requests","0.04","0","0","0","False","300","Experity","","107.22057999999998","1.0722058000000003"
"2026-04-01","iblatter-experity","copilot","copilot_premium_request","Claude Haiku 4.5","0","requests","0.04","0","0","0","False","300","Experity","","59.63250000000003","0.596325"
"2026-04-01","sam-harris-experity","copilot","copilot_premium_request","Claude Haiku 4.5","0","requests","0.04","0","0","0","False","300","Experity","","93.9337","0.9393370000000003"
"2026-04-01","adamkenvin","copilot","copilot_premium_request","Claude Haiku 4.5","0","requests","0.04","0","0","0","False","300","Experity","","18.20435","0.1820435"
"2026-04-01","Alex1953s","copilot","copilot_premium_request","Claude Opus 4.6","27","requests","0.04","1.08","1.08","0","False","300","Experity","","797.1209250000002","7.971209250000001"
"2026-04-01","adamkenvin","copilot","copilot_premium_request","Claude Opus 4.6","15","requests","0.04","0.6","0.6","0","False","300","Experity","","522.2649000000001","5.222649"
"2026-04-01","nkaur24","copilot","copilot_premium_request","Claude Opus 4.6","48","requests","0.04","1.9200000000000008","1.9200000000000008","0","False","300","Experity","","1536.4457000000007","15.364457"
"2026-04-01","cloneluke","copilot","copilot_premium_request","Claude Opus 4.6","27","requests","0.04","1.08","1.08","0","False","300","Experity","","504.46337500000004","5.044633750000001"
"2026-04-01","PVMisCthulhu","copilot","copilot_premium_request","Claude Opus 4.6","3","requests","0.04","0.12","0.12","0","False","300","Experity","","18.18995","0.1818995"
"2026-04-01","iblatter-experity","copilot","copilot_premium_request","Claude Opus 4.6","192","requests","0.04","7.680000000000006","7.680000000000006","0","False","300","Experity","","5724.946524999997","57.24946524999998"
"2026-04-01","twilson-eh","copilot","copilot_premium_request","Claude Opus 4.6","6","requests","0.04","0.24","0.24","0","False","300","Experity","","38.0025","0.38002499999999995"
"2026-04-01","BrandonOrtuno","copilot","copilot_premium_request","Claude Sonnet 4.5","6","requests","0.04","0.24000000000000002","0.24000000000000002","0","False","300","Experity","","718.5190799999999","7.185190800000001"
"2026-04-01","jchechowitz","copilot","copilot_premium_request","Claude Sonnet 4.5","14","requests","0.04","0.5599999999999999","0.5599999999999999","0","False","300","Experity","","220.59582000000012","2.2059582"
"2026-04-01","lathapinnaka","copilot","copilot_premium_request","Claude Sonnet 4.5","3","requests","0.04","0.12","0.12","0","False","300","Experity","","4.918169999999999","0.049181699999999995"
"2026-04-01","mariomcguire","copilot","copilot_premium_request","Claude Sonnet 4.5","0","requests","0.04","0","0","0","False","300","Experity","","101.82204000000003","1.0182204"
"2026-04-01","bstock21","copilot","copilot_premium_request","Claude Sonnet 4.6","31","requests","0.04","1.2400000000000004","1.2400000000000004","0","False","300","onepackius","","1726.3724099999997","17.263724100000005"
"2026-04-01","mariomcguire","copilot","copilot_premium_request","Claude Sonnet 4.6","56","requests","0.04","2.240000000000001","2.240000000000001","0","False","300","Experity","","5994.058290000002","59.94058289999999"
"2026-04-01","rroman-encora","copilot","copilot_premium_request","Claude Sonnet 4.6","1","requests","0.04","0.04","0.04","0","False","300","onepackius","","12.11469","0.1211469"
"2026-04-01","kennytran95","copilot","copilot_premium_request","Claude Sonnet 4.6","9","requests","0.04","0.36","0.36","0","False","300","Experity","","83.79637500000001","0.83796375"
"2026-04-01","jfeathers13","copilot","copilot_premium_request","Claude Sonnet 4.6","37","requests","0.04","1.4800000000000006","1.4800000000000006","0","False","300","Experity","","3235.406790000005","32.35406789999999"
"2026-04-01","adamkenvin","copilot","copilot_premium_request","Claude Sonnet 4.6","8","requests","0.04","0.32","0.32","0","False","300","Experity","","369.588555","3.69588555"
"2026-04-01","narouz-makar","copilot","copilot_premium_request","Claude Sonnet 4.6","24","requests","0.04","0.9600000000000003","0.9600000000000003","0","False","300","Experity","","507.05219999999997","5.070522000000001"
"2026-04-01","Jaredl-exp","copilot","copilot_premium_request","Claude Sonnet 4.6","8","requests","0.04","0.32","0.32","0","False","300","Experity","","351.4317600000001","3.5143175999999996"
"2026-04-01","cloneluke","copilot","copilot_premium_request","Claude Sonnet 4.6","2","requests","0.04","0.08","0.08","0","False","300","Experity","","20.93601","0.2093601"
"2026-04-01","aswinkulath93","copilot","copilot_premium_request","Claude Sonnet 4.6","42","requests","0.04","1.6800000000000008","1.6800000000000008","0","False","300","Experity","","1918.728720000001","19.18728720000001"
"2026-04-01","sam-harris-experity","copilot","copilot_premium_request","Claude Sonnet 4.6","167","requests","0.04","6.680000000000005","6.680000000000005","0","False","300","Experity","","6535.467284999994","65.35467285000001"
"2026-04-01","jmunsch","copilot","copilot_premium_request","Claude Sonnet 4.6","37","requests","0.04","1.4800000000000006","1.4800000000000006","0","False","300","Experity","","951.4059300000001","9.514059299999996"
"2026-04-01","tcrane20","copilot","copilot_premium_request","Claude Sonnet 4.6","8","requests","0.04","0.32","0.32","0","False","300","Experity","","89.320005","0.8932000499999998"
"2026-04-01","ssimonson","copilot","copilot_premium_request","Claude Sonnet 4.6","1","requests","0.04","0.04","0.04","0","False","300","Experity","","0.8412","0.008412"
"2026-04-01","hdaum","copilot","copilot_premium_request","Claude Sonnet 4.6","9","requests","0.04","0.36","0.36","0","False","300","Experity","","558.9499049999998","5.589499050000001"
"2026-04-01","tobyjoliver","copilot","copilot_premium_request","Claude Sonnet 4.6","7","requests","0.04","0.28","0.28","0","False","300","Experity","","159.98016000000004","1.5998016000000002"
"2026-04-01","tyescalante","copilot","copilot_premium_request","Claude Sonnet 4.6","28","requests","0.04","1.1200000000000003","1.1200000000000003","0","False","300","Experity","","147.94200000000004","1.4794199999999997"
"2026-04-01","bkent412","copilot","copilot_premium_request","Claude Sonnet 4.6","9","requests","0.04","0.36","0.36","0","False","300","Experity","","220.05733499999994","2.20057335"
"2026-04-01","MariiSanchez","copilot","copilot_premium_request","Claude Sonnet 4.6","1","requests","0.04","0.04","0.04","0","False","300","Experity","","31.85961","0.3185961"
"2026-04-01","nkaur24","copilot","copilot_premium_request","Claude Sonnet 4.6","5","requests","0.04","0.2","0.2","0","False","300","Experity","","636.6821849999998","6.36682185"
"2026-04-01","bstock21","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","onepackius","","137.73002","1.3773002000000005"
"2026-04-01","aswinkulath93","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","76.57928000000001","0.7657928000000003"
"2026-04-01","tleibovich","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","71.39186","0.7139186000000001"
"2026-04-01","BrandonOrtuno","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","86.93513999999999","0.8693514"
"2026-04-01","","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0","0.04","True","0","Experity","","0","0"
"2026-04-01","Jaredl-exp","copilot","copilot_premium_request","Code Review model","8","requests","0.04","0.32","0.32","0","False","300","Experity","","689.67095","6.896709500000001"
"2026-04-01","cloneluke","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","5.6767900000000004","0.0567679"
"2026-04-01","cmonterroso-exp","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","onepackius","","85.08908000000001","0.8508907999999997"
"2026-04-01","iblatter-experity","copilot","copilot_premium_request","Code Review model","3","requests","0.04","0.12","0.12","0","False","300","Experity","","64.04782","0.6404782000000001"
"2026-04-01","rroman-encora","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","onepackius","","90.95281999999999","0.9095282"
"2026-04-01","cloneluke","copilot","coding_agent_premium_request","Coding Agent model","2","requests","0.04","0.08","0.08","0","False","300","Experity","","124.28472000000001","1.2428472000000002"
"2026-04-01","rroman-encora","copilot","coding_agent_premium_request","Coding Agent model","1","requests","0.04","0.04","0.04","0","False","300","onepackius","","21.23247","0.2123247"
"2026-04-01","GulayGencer","copilot","copilot_premium_request","GPT-5.2","6","requests","0.04","0.24000000000000002","0.24000000000000002","0","False","300","Experity","","35.077385","0.35077385"
"2026-04-01","nguider","copilot","copilot_premium_request","GPT-5.2","2","requests","0.04","0.08","0.08","0","False","300","Experity","","15.387925000000001","0.15387925000000002"
"2026-04-01","nkaur24","copilot","copilot_premium_request","GPT-5.2","1","requests","0.04","0.04","0.04","0","False","300","Experity","","1.694735","0.01694735"
"2026-04-01","paulnicole","copilot","copilot_premium_request","GPT-5.2","3","requests","0.04","0.12","0.12","0","False","300","Experity","","5.345305","0.05345305"
"2026-04-01","tcrane20","copilot","copilot_premium_request","GPT-5.2","1","requests","0.04","0.04","0.04","0","False","300","Experity","","0.399875","0.00399875"
"2026-04-01","rroman-encora","copilot","copilot_premium_request","GPT-5.3-Codex","1","requests","0.04","0.04","0.04","0","False","300","onepackius","","20.56215","0.20562149999999996"
"2026-04-01","PVMisCthulhu","copilot","copilot_premium_request","GPT-5.3-Codex","1","requests","0.04","0.04","0.04","0","False","300","Experity","","4.75867","0.0475867"
"2026-04-01","sausevak","copilot","copilot_premium_request","GPT-5.3-Codex","2","requests","0.04","0.08","0.08","0","False","300","onepackius","","66.96973500000001","0.6696973500000002"
"2026-04-01","tyescalante","copilot","copilot_premium_request","Gemini 3 Flash","0","requests","0.04","0","0","0","False","300","Experity","","9.112215","0.09112215"
"2026-04-01","cloneluke","copilot","copilot_premium_request","Gemini 3.1 Pro","1","requests","0.04","0.04","0.04","0","False","300","Experity","","4.33994","0.043399400000000005"
"2026-04-01","RafaelDreschEncora","copilot","copilot_premium_request","Grok Code Fast 1","1.25","requests","0.04","0.05","0.05","0","False","300","Experity","","4.291226","0.04291226000000001"
"2026-04-02","tdigambar","copilot","copilot_premium_request","Auto: Claude Haiku 4.5","0.6","requests","0.04","0.024","0.024","0","False","300","Experity","","2.49","0.024900000000000002"
"2026-04-02","cloneluke","copilot","copilot_premium_request","Auto: Claude Haiku 4.5","2.4","requests","0.04","0.09599999999999999","0.09599999999999999","0","False","300","Experity","","37.38727999999999","0.37387279999999995"
"2026-04-02","MariiSanchez","copilot","copilot_premium_request","Auto: Claude Haiku 4.5","1.2","requests","0.04","0.048","0.048","0","False","300","Experity","","111.05859000000001","1.1105859"
"2026-04-02","snehathaduruexperity","copilot","copilot_premium_request","Auto: Claude Haiku 4.5","0.8999999999999999","requests","0.04","0.036000000000000004","0.036000000000000004","0","False","300","Experity","","0.7394999999999999","0.0073950000000000005"
"2026-04-02","tdigambar","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","1.8","requests","0.04","0.072","0.072","0","False","300","Experity","","50.805000000000014","0.5080500000000001"
"2026-04-02","MariiSanchez","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","4.5","requests","0.04","0.18","0.18","0","False","300","Experity","","139.01853","1.3901853000000002"
"2026-04-02","snehathaduruexperity","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","1.8","requests","0.04","0.072","0.072","0","False","300","Experity","","3.36861","0.0336861"
"2026-04-02","cloneluke","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","18.9","requests","0.04","0.7560000000000001","0.7560000000000001","0","False","300","Experity","","223.90802000000005","2.239080200000001"
"2026-04-02","tdigambar","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","2.7","requests","0.04","0.10799999999999998","0.10799999999999998","0","False","300","Experity","","33.888645","0.33888645000000006"
"2026-04-02","MariiSanchez","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","7.200000000000001","requests","0.04","0.288","0.288","0","False","300","Experity","","129.92322000000001","1.2992322000000003"
"2026-04-02","narouz-makar","copilot","copilot_premium_request","Claude Haiku 4.5","0","requests","0.04","0","0","0","False","300","Experity","","2.0835000000000004","0.020835"
"2026-04-02","luis-galicia-experity","copilot","copilot_premium_request","Claude Haiku 4.5","3.3000000000000003","requests","0.04","0.132","0.132","0","False","300","Experity","","8.0835","0.080835"
"2026-04-02","ssimonson","copilot","copilot_premium_request","Claude Haiku 4.5","2.31","requests","0.04","0.09240000000000001","0.09240000000000001","0","False","300","Experity","","117.21371","1.1721371"
"2026-04-02","iblatter-experity","copilot","copilot_premium_request","Claude Haiku 4.5","0","requests","0.04","0","0","0","False","300","Experity","","30.75150000000001","0.30751499999999987"
"2026-04-02","bkent412","copilot","copilot_premium_request","Claude Haiku 4.5","6.2700000000000005","requests","0.04","0.2507999999999999","0.2507999999999999","0","False","300","Experity","","12.794500000000001","0.12794499999999995"
"2026-04-02","mariomcguire","copilot","copilot_premium_request","Claude Haiku 4.5","0","requests","0.04","0","0","0","False","300","Experity","","20.648999999999997","0.20649000000000003"
"2026-04-02","zacharypollard","copilot","copilot_premium_request","Claude Haiku 4.5","0","requests","0.04","0","0","0","False","300","Experity","","6.682500000000002","0.066825"
"2026-04-02","hdaum","copilot","copilot_premium_request","Claude Haiku 4.5","4.95","requests","0.04","0.19799999999999995","0.19799999999999995","0","False","300","Experity","","679.1933000000002","6.791932999999999"
"2026-04-02","kennytran95","copilot","copilot_premium_request","Claude Opus 4.5","3","requests","0.04","0.12","0.12","0","False","300","Experity","","18.122","0.18122"
"2026-04-02","PVMisCthulhu","copilot","copilot_premium_request","Claude Opus 4.6","15","requests","0.04","0.6","0.6","0","False","300","Experity","","853.5011999999999","8.535012"
"2026-04-02","Jaredl-exp","copilot","copilot_premium_request","Claude Opus 4.6","15","requests","0.04","0.6","0.6","0","False","300","Experity","","249.6767","2.496767"
"2026-04-02","lathapinnaka","copilot","copilot_premium_request","Claude Opus 4.6","12","requests","0.04","0.48","0.48","0","False","300","Experity","","52.71835","0.5271835"
"2026-04-02","iblatter-experity","copilot","copilot_premium_request","Claude Opus 4.6","65","requests","0.04","2.6000000000000014","0","2.6000000000000014","True","300","Experity","","737.718325","7.377183250000002"
"2026-04-02","iblatter-experity","copilot","copilot_premium_request","Claude Opus 4.6","103","requests","0.04","4.120000000000003","4.120000000000003","0","False","300","Experity","","2706.1776249999994","27.061776249999962"
"2026-04-02","luis-galicia-experity","copilot","copilot_premium_request","Claude Opus 4.6","6","requests","0.04","0.24","0.24","0","False","300","Experity","","127.95069999999998","1.2795070000000002"
"2026-04-02","zacharypollard","copilot","copilot_premium_request","Claude Opus 4.6","9","requests","0.04","0.36","0.36","0","False","300","Experity","","978.9512","9.789511999999998"
"2026-04-02","nkaur24","copilot","copilot_premium_request","Claude Opus 4.6","21","requests","0.04","0.84","0.84","0","False","300","Experity","","745.2735500000001","7.452735499999998"
"2026-04-02","narouz-makar","copilot","copilot_premium_request","Claude Opus 4.6","45","requests","0.04","1.8000000000000007","1.8000000000000007","0","False","300","Experity","","902.6838500000003","9.0268385"
"2026-04-02","mikepedz","copilot","copilot_premium_request","Claude Opus 4.6","3","requests","0.04","0.12","0.12","0","False","300","Experity","","148.43802500000004","1.48438025"
"2026-04-02","jmunsch","copilot","copilot_premium_request","Claude Sonnet 4.5","8","requests","0.04","0.32","0.32","0","False","300","Experity","","13.812809999999999","0.1381281"
"2026-04-02","BrandonOrtuno","copilot","copilot_premium_request","Claude Sonnet 4.5","1","requests","0.04","0.04","0.04","0","False","300","Experity","","111.31917","1.1131917"
"2026-04-02","Ayushojha1110","copilot","copilot_premium_request","Claude Sonnet 4.5","4","requests","0.04","0.16","0.16","0","False","300","Experity","","9.10284","0.09102840000000001"
"2026-04-02","bstock21","copilot","copilot_premium_request","Claude Sonnet 4.6","41","requests","0.04","1.6400000000000008","1.6400000000000008","0","False","300","onepackius","","2236.1758800000007","22.36175880000001"
"2026-04-02","tyescalante","copilot","copilot_premium_request","Claude Sonnet 4.6","9","requests","0.04","0.36","0.36","0","False","300","Experity","","169.60050000000004","1.6960049999999995"
"2026-04-02","luis-galicia-experity","copilot","copilot_premium_request","Claude Sonnet 4.6","12","requests","0.04","0.4799999999999999","0.4799999999999999","0","False","300","Experity","","91.049265","0.91049265"
"2026-04-02","tcrane20","copilot","copilot_premium_request","Claude Sonnet 4.6","6","requests","0.04","0.24000000000000002","0.24000000000000002","0","False","300","Experity","","52.823175","0.5282317500000001"
"2026-04-02","tdigambar","copilot","copilot_premium_request","Claude Sonnet 4.6","5","requests","0.04","0.2","0.2","0","False","300","Experity","","5.5875","0.055875"
"2026-04-02","aswinkulath93","copilot","copilot_premium_request","Claude Sonnet 4.6","12","requests","0.04","0.4799999999999999","0.4799999999999999","0","False","300","Experity","","207.42312000000007","2.0742312"
"2026-04-02","jfeathers13","copilot","copilot_premium_request","Claude Sonnet 4.6","19","requests","0.04","0.7600000000000001","0.7600000000000001","0","False","300","Experity","","1242.0886800000005","12.420886799999995"
"2026-04-02","tleibovich","copilot","copilot_premium_request","Claude Sonnet 4.6","3","requests","0.04","0.12","0.12","0","False","300","Experity","","46.3968","0.46396799999999994"
"2026-04-02","sam-harris-experity","copilot","copilot_premium_request","Claude Sonnet 4.6","30","requests","0.04","1.2000000000000004","1.2000000000000004","0","False","300","Experity","","1164.6575700000012","11.646575699999996"
"2026-04-02","nkaur24","copilot","copilot_premium_request","Claude Sonnet 4.6","18","requests","0.04","0.7200000000000001","0.7200000000000001","0","False","300","Experity","","755.2218600000004","7.5522186000000024"
"2026-04-02","Levoni","copilot","copilot_premium_request","Claude Sonnet 4.6","8","requests","0.04","0.32","0.32","0","False","300","Experity","","29.813219999999994","0.2981322"
"2026-04-02","kennytran95","copilot","copilot_premium_request","Claude Sonnet 4.6","3","requests","0.04","0.12","0.12","0","False","300","Experity","","31.752900000000004","0.31752900000000006"
"2026-04-02","Jaredl-exp","copilot","copilot_premium_request","Claude Sonnet 4.6","7","requests","0.04","0.28","0.28","0","False","300","Experity","","185.99000999999998","1.8599001000000004"
"2026-04-02","hdaum","copilot","copilot_premium_request","Claude Sonnet 4.6","27","requests","0.04","1.0800000000000003","1.0800000000000003","0","False","300","Experity","","4703.732339999997","47.037323399999984"
"2026-04-02","cloneluke","copilot","copilot_premium_request","Claude Sonnet 4.6","4","requests","0.04","0.16","0.16","0","False","300","Experity","","69.31854000000001","0.6931854"
"2026-04-02","mariomcguire","copilot","copilot_premium_request","Claude Sonnet 4.6","33","requests","0.04","1.3200000000000005","1.3200000000000005","0","False","300","Experity","","2922.1739100000027","29.221739099999994"
"2026-04-02","tobyjoliver","copilot","copilot_premium_request","Claude Sonnet 4.6","17","requests","0.04","0.68","0.68","0","False","300","Experity","","996.4332750000004","9.964332750000004"
"2026-04-02","leima2010","copilot","copilot_premium_request","Claude Sonnet 4.6","7","requests","0.04","0.28","0.28","0","False","300","onepackius","","294.24576","2.942457600000001"
"2026-04-02","bstock21","copilot","copilot_premium_request","Code Review model","3","requests","0.04","0.12","0.12","0","False","300","onepackius","","163.68016","1.6368016000000003"
"2026-04-02","","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0","0.08","True","0","Experity","","0","0"
"2026-04-02","RafaelDreschEncora","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity","","216.20220999999995","2.1620220999999997"
"2026-04-02","tdigambar","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","54.315839999999994","0.5431583999999999"
"2026-04-02","narouz-makar","copilot","copilot_premium_request","Code Review model","6","requests","0.04","0.24000000000000002","0.24000000000000002","0","False","300","Experity","","198.90174000000005","1.9890174000000003"
"2026-04-02","cloneluke","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","175.55915999999996","1.7555916000000007"
"2026-04-02","iblatter-experity","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity","","165.22208999999998","1.6522208999999999"
"2026-04-02","bwhiteOP","copilot","copilot_premium_request","Code Review model","5","requests","0.04","0.2","0.2","0","False","300","Experity","","152.3075999999999","1.5230759999999997"
"2026-04-02","sodakdoogie1969","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","8.632259999999999","0.08632260000000001"
"2026-04-02","seth-trudeau","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","257.63044999999994","2.5763045"
"2026-04-02","cloneluke","copilot","coding_agent_premium_request","Coding Agent model","4","requests","0.04","0.16","0.16","0","False","300","Experity","","185.86583999999996","1.8586584000000002"
"2026-04-02","mcitmedina","copilot","copilot_premium_request","GPT-5.2","1","requests","0.04","0.04","0.04","0","False","300","Experity","","1.421","0.014209999999999999"
"2026-04-02","sausevak","copilot","copilot_premium_request","GPT-5.3-Codex","1","requests","0.04","0.04","0.04","0","False","300","onepackius","","65.476285","0.6547628500000001"
"2026-04-02","PVMisCthulhu","copilot","copilot_premium_request","GPT-5.3-Codex","32","requests","0.04","1.2800000000000005","1.2800000000000005","0","False","300","Experity","","262.6201199999999","2.6262012000000023"
"2026-04-02","tyescalante","copilot","copilot_premium_request","Gemini 3 Flash","0","requests","0.04","0","0","0","False","300","Experity","","11.731724999999999","0.11731725"
"2026-04-02","nkaur24","copilot","copilot_premium_request","Gemini 3.1 Pro","5","requests","0.04","0.2","0.2","0","False","300","Experity","","187.83513999999997","1.8783514000000012"
"2026-04-02","RafaelDreschEncora","copilot","copilot_premium_request","Grok Code Fast 1","0.5","requests","0.04","0.02","0.02","0","False","300","Experity","","4.74142","0.0474142"
"2026-04-03","luis-galicia-experity","copilot","copilot_premium_request","Auto: Claude Haiku 4.5","0.6","requests","0.04","0.024","0.024","0","False","300","Experity","","0.323","0.0032300000000000002"
"2026-04-03","mikepedz","copilot","copilot_premium_request","Auto: Claude Haiku 4.5","0.3","requests","0.04","0.012","0.012","0","False","300","Experity","","1.2093","0.012093000000000001"
"2026-04-03","lathapinnaka","copilot","copilot_premium_request","Auto: Claude Haiku 4.5","0.3","requests","0.04","0.012","0.012","0","False","300","Experity","","0.5853","0.0058530000000000006"
"2026-04-03","cloneluke","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","1.8","requests","0.04","0.072","0.072","0","False","300","Experity","","22.70502","0.22705020000000004"
"2026-04-03","MariiSanchez","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","4.5","requests","0.04","0.18","0.18","0","False","300","Experity","","56.89758","0.5689758"
"2026-04-03","luis-galicia-experity","copilot","copilot_premium_request","Claude Haiku 4.5","0.99","requests","0.04","0.039599999999999996","0.039599999999999996","0","False","300","Experity","","4.5795","0.04579500000000001"
"2026-04-03","hdaum","copilot","copilot_premium_request","Claude Haiku 4.5","10.23","requests","0.04","0.4091999999999998","0.4091999999999998","0","False","300","Experity","","867.3181349999993","8.673181350000007"
"2026-04-03","mikepedz","copilot","copilot_premium_request","Claude Haiku 4.5","0","requests","0.04","0","0","0","False","300","Experity","","35.121685","0.35121685"
"2026-04-03","adamkenvin","copilot","copilot_premium_request","Claude Haiku 4.5","0","requests","0.04","0","0","0","False","300","Experity","","46.71973","0.46719729999999987"
"2026-04-03","iblatter-experity","copilot","copilot_premium_request","Claude Haiku 4.5","0","requests","0.04","0","0","0","False","300","Experity","","127.82355500000007","1.27823555"
"2026-04-03","bkent412","copilot","copilot_premium_request","Claude Haiku 4.5","5.28","requests","0.04","0.21119999999999994","0.21119999999999994","0","False","300","Experity","","17.008475000000004","0.17008474999999998"
"2026-04-03","ssimonson","copilot","copilot_premium_request","Claude Haiku 4.5","2.97","requests","0.04","0.11880000000000002","0.11880000000000002","0","False","300","Experity","","123.78249999999998","1.237825"
"2026-04-03","mariomcguire","copilot","copilot_premium_request","Claude Haiku 4.5","0","requests","0.04","0","0","0","False","300","Experity","","5.94203","0.0594203"
"2026-04-03","narouz-makar","copilot","copilot_premium_request","Claude Haiku 4.5","0","requests","0.04","0","0","0","False","300","Experity","","6.519","0.06519"
"2026-04-03","Alex1953s","copilot","copilot_premium_request","Claude Opus 4.6","33","requests","0.04","1.3200000000000003","1.3200000000000003","0","False","300","Experity","","734.14855","7.3414855"
"2026-04-03","mikepedz","copilot","copilot_premium_request","Claude Opus 4.6","30","requests","0.04","1.2000000000000002","1.2000000000000002","0","False","300","Experity","","316.13692499999996","3.16136925"
"2026-04-03","iblatter-experity","copilot","copilot_premium_request","Claude Opus 4.6","0","requests","0.04","0","0","0","False","300","Experity","","2923.791675000002","29.23791675000001"
"2026-04-03","adamkenvin","copilot","copilot_premium_request","Claude Opus 4.6","9","requests","0.04","0.36","0.36","0","False","300","Experity","","1616.9776500000005","16.1697765"
